,frame,time,role1,x1,y1,role2,x2,y2,role3,x3,y3,role4,x4,y4,ballx,bally,speed1x,speed1y,speed2x,speed2y,speed3x,speed3y,speed4x,speed4y,shot,targetx,targety,fromx,fromy,duration,shot_full,lastHit,rally
2439,20763,5.2,receiver,4.2195406,13.486533,teammate,7.789741,13.626297,opponent,2.5233614,2.7677279,opponent,7.393622,1.3864831,7.29523335934066,1.6040161978021978,0.3757079999999924,2.653830000000017,-1.5818310000000047,1.9290300000000116,-0.12881700000001217,1.7469539999999917,0.6154800000000193,-1.2010620000000016,undef,0,0,0,0,0,,B,7
2440,20764,5.233333333333333,receiver,4.2320642,13.574994,teammate,7.7370133,13.690598,opponent,2.5190675,2.8259597,opponent,7.414138,1.3464477,7.228503418681319,1.7912899956043957,-0.3549060000000104,1.0866600000000126,-1.6229489999999913,5.793119999999998,0.24971100000000135,0.8805150000000017,0.847409999999984,-0.5631989999999965,undef,0,0,0,0,0,,B,7
2441,20765,5.266666666666667,receiver,4.220234,13.611216,teammate,7.682915,13.883702,opponent,2.5273912,2.8553102,opponent,7.442385,1.3276744,7.161773478021979,1.9785637934065936,0.17565000000001163,2.7777599999999936,-1.5592200000000123,6.113940000000024,0.026436000000007454,0.9200340000000073,0.7041750000000135,-0.872358000000002,undef,0,0,0,0,0,,B,7
2442,20766,5.3,receiver,4.226089,13.703808,teammate,7.630941,14.0875,opponent,2.5282724,2.885978,opponent,7.4658575,1.2985958,7.0950435373626375,2.1658375912087915,-9.900000001117348e-05,0.020189999999971064,0.0005699999999997374,-0.005279999999991958,-0.0008670000000066125,-0.019626000000001476,0.015537000000005463,0.06412500000000376,undef,0,0,0,0,0,,B,7
2443,20767,5.333333333333333,receiver,4.2260857,13.704481,teammate,7.63096,14.087324,opponent,2.5282435,2.8853238,opponent,7.4663754,1.3007333,7.028313596703296,2.353111389010989,0.0548490000000168,4.911150000000006,-1.423874999999999,2.559029999999982,0.04577700000000906,1.028699999999998,0.02110799999998747,-1.2737970000000032,undef,0,0,0,0,0,,B,7
2444,20768,5.366666666666666,receiver,4.227914,13.868186,teammate,7.5834975,14.172625,opponent,2.5297694,2.9196138,opponent,7.467079,1.2582734,6.961583656043956,2.540385186813187,0.024372000000001393,1.9892400000000343,-1.778234999999997,4.066710000000011,0.09262799999999238,1.6705109999999967,0.14744999999998676,-2.173430999999997,undef,0,0,0,0,0,,B,7
2445,20769,5.4,receiver,4.2287264,13.934494,teammate,7.524223,14.308182,opponent,2.532857,2.9752975,opponent,7.471994,1.1858257,6.894853715384616,2.7276589846153847,-0.03406199999999693,2.612759999999952,-1.493460000000013,0.8573100000000089,0.010103999999997448,0.582954,-0.256520999999994,-2.6795340000000034,undef,0,0,0,0,0,,B,7
2446,20770,5.433333333333334,receiver,4.227591,14.021586,teammate,7.474441,14.336759,opponent,2.5331938,2.9947293,opponent,7.4634433,1.0965079,6.828123774725275,2.9149327824175826,-0.0037890000000206925,2.557890000000036,-1.4905619999999864,3.3911699999999634,-0.06851399999999508,2.1953850000000052,-0.48516900000000085,-2.392346999999997,undef,0,0,0,0,0,,B,7
2447,20771,5.466666666666667,receiver,4.2274647,14.106849,teammate,7.4247556,14.449798,opponent,2.53091,3.0679088,opponent,7.447271,1.016763,6.7613938340659345,3.1022065802197805,-0.7326809999999906,0.8604599999999962,-1.468923000000002,0.7034400000000041,0.20646600000000515,0.702651000000003,0.16818000000000666,-0.549609000000002,undef,0,0,0,0,0,,B,7
2448,20772,5.5,receiver,4.203042,14.135531,teammate,7.3757915,14.473246,opponent,2.5377922,3.0913305,opponent,7.452877,0.9984427,6.694663893406593,3.289480378021978,-3.000000000419334e-05,-3.000000003083869e-05,-0.0012300000000120548,0.01680000000000348,-0.13064100000001133,1.0991759999999928,-0.03606000000000442,-0.02653020000000117,undef,0,0,0,0,0,,B,7
2449,20773,5.533333333333333,receiver,4.203041,14.13553,teammate,7.3757505,14.473806,opponent,2.5334375,3.1279697,opponent,7.451675,0.99755836,6.627933952747252,3.4767541758241753,-0.7067850000000053,-3.1454699999999924,-2.32613999999999,0.37866000000001065,0.1724400000000026,-0.3402900000000031,0.05222999999999978,-0.515561699999999,undef,0,0,0,0,0,,B,7
2450,20774,5.566666666666666,receiver,4.1794815,14.030681,teammate,7.2982125,14.486428,opponent,2.5391855,3.1166267,opponent,7.453416,0.98037297,6.561204012087912,3.6640279736263737,-1.15762499999998,1.6444499999999884,-2.7088439999999903,0.9637199999999879,0.054309000000007934,1.318047,0.08687099999999504,1.3245878999999994,undef,0,0,0,0,0,,B,7
2451,20775,5.6,receiver,4.140894,14.085496,teammate,7.2079177,14.518552,opponent,2.5409958,3.1605616,opponent,7.4563117,1.0245259,6.494474071428572,3.8513017714285716,-0.7869420000000105,2.8159200000000517,-2.481920999999998,2.182755000000025,0.06802200000000092,1.6979160000000038,0.6489510000000109,1.230239999999998,undef,0,0,0,0,0,,B,7
2452,20776,5.633333333333334,receiver,4.1146626,14.17936,teammate,7.125187,14.5913105,opponent,2.5432632,3.2171588,opponent,7.4779434,1.0655339,6.427744130769231,4.038575569230769,-0.5412030000000101,3.704189999999965,-1.4210580000000128,1.804484999999989,-0.2644260000000065,3.801245999999998,0.6253680000000106,2.3719409999999996,undef,0,0,0,0,0,,B,7
2453,20777,5.666666666666667,receiver,4.0966225,14.302833,teammate,7.0778184,14.65146,opponent,2.534449,3.343867,opponent,7.498789,1.1445986,6.36101419010989,4.225849367032967,-1.109978999999992,4.60305,-0.8721719999999866,5.351850000000002,-0.2213189999999976,1.4864100000000002,0.7829100000000011,0.7997520000000025,undef,0,0,0,0,0,,B,7
2454,20778,5.7,receiver,4.0596232,14.456268,teammate,7.048746,14.829855,opponent,2.5270717,3.393414,opponent,7.524886,1.171257,6.294284249450549,4.413123164835165,-0.02130599999998317,0.3236100000000164,-0.06519900000002465,-0.6385199999999891,0.0022589999999933497,-0.017640000000000988,-0.04518000000000022,-0.03437099999999749,undef,0,0,0,0,0,,B,7
2455,20779,5.733333333333333,receiver,4.058913,14.467055,teammate,7.0465727,14.808571,opponent,2.527147,3.392826,opponent,7.52338,1.1701113,6.227554308791209,4.600396962637363,-0.6642510000000179,6.710069999999977,-0.6087989999999888,4.769670000000001,-0.6846119999999889,3.356892,0.6873299999999904,1.4970119999999953,undef,0,0,0,0,0,,B,7
2456,20780,5.766666666666667,receiver,4.0367713,14.690724,teammate,7.0262794,14.96756,opponent,2.5043266,3.5047224,opponent,7.546291,1.2200117,6.160824368131868,4.7876707604395605,-0.3605879999999839,6.285540000000029,-0.776141999999993,8.860379999999957,-0.2926890000000082,2.139821999999998,0.42691800000000946,0.9796920000000009,undef,0,0,0,0,0,,B,7
2457,20781,5.8,receiver,4.0247517,14.900242,teammate,7.000408,15.262906,opponent,2.4945703,3.5760498,opponent,7.5605216,1.2526681,6.094094427472527,4.974944558241758,-0.5355510000000141,2.8040550000000053,-1.3723800000000086,5.18334000000003,0.08333100000000648,1.3552950000000052,0.5708219999999908,-0.03331799999999552,undef,0,0,0,0,0,,B,7
2458,20782,5.833333333333333,receiver,4.0069,14.9937105,teammate,6.954662,15.435684,opponent,2.497348,3.6212263,opponent,7.579549,1.2515575,6.027364486813187,5.162218356043956,-0.7597410000000027,3.0430950000000045,-0.9572999999999965,3.3148799999999845,0.25011000000000116,-1.0910790000000015,0.5268389999999901,0.8907809999999938,undef,0,0,0,0,0,,B,7
2459,20783,5.866666666666666,receiver,3.9815753,15.095147,teammate,6.922752,15.54618,opponent,2.505685,3.584857,opponent,7.5971103,1.2812502,5.9606345461538455,5.349492153846154,-0.881078999999998,0.07784999999998377,-1.196868000000011,-0.7197599999999937,-0.22219200000000772,-0.18555899999999514,-0.22962899999998676,-0.7476839999999974,undef,0,0,0,0,0,,B,7
2460,20784,5.9,receiver,3.952206,15.097742,teammate,6.8828564,15.522188,opponent,2.4982786,3.5786717,opponent,7.589456,1.2563274,5.893904605494505,5.536765951648351,0.03246000000000748,0.02043000000000461,0.24630600000001834,-0.03446999999999534,0.0012869999999987058,0.0041340000000023025,-0.0007979999999996323,-0.004062000000000232,undef,0,0,0,0,0,,B,7
2461,20785,5.933333333333334,receiver,3.953288,15.098423,teammate,6.8910666,15.521039,opponent,2.4983215,3.5788095,opponent,7.5894294,1.256192,5.827174664835165,5.724039749450549,-1.4554199999999984,1.7430299999999654,-1.0062180000000076,1.6448400000000163,-0.21911100000000072,-1.0533060000000027,-0.15511199999999725,-0.6497609999999976,undef,0,0,0,0,0,,B,7
2462,20786,5.966666666666667,receiver,3.904774,15.156524,teammate,6.857526,15.575867,opponent,2.4910178,3.5436993,opponent,7.584259,1.2345333,5.760444724175825,5.911313547252748,-1.6502250000000096,0.13476000000002486,-1.8233220000000028,-0.9998099999999965,-0.09485099999999136,0.1141409999999965,0.19570799999998556,0.8697869999999996,undef,0,0,0,0,0,,B,7
2463,20787,6.0,receiver,3.8497665,15.161016,teammate,6.7967486,15.54254,opponent,2.4878561,3.547504,opponent,7.5907826,1.2635262,5.693714783516483,6.098587345054946,0,0,0,0,0,0,0,0,undef,0,0,0,0,0,,B,7
2464,20789,6.066666666666666,receiver,3.7460124,15.405945,teammate,6.7358637,15.509034,opponent,2.4592624,3.6270545,opponent,7.59756,1.2403167,5.560254902197801,6.473134940659341,-1.3164630000000077,5.635830000000048,-1.6276950000000046,-2.644800000000007,-0.27466499999999616,2.469984000000003,0.7470599999999994,2.1881550000000005,undef,0,0,0,0,0,,B,7
2465,20790,6.1,receiver,3.7021303,15.593806,teammate,6.6816072,15.420874,opponent,2.4501069,3.7093873,opponent,7.622462,1.3132552,5.493524961538462,6.660408738461539,0.0014909999999979107,0.012449999999954997,-0.02863800000000083,-0.014730000000007237,0.0021359999999948087,0.006510000000004013,0.0003600000000236747,-0.0021089999999990283,undef,0,0,0,0,0,,B,7
2466,20791,6.133333333333334,receiver,3.70218,15.594221,teammate,6.6806526,15.420383,opponent,2.4501781,3.7096043,opponent,7.622474,1.3131849,5.426795020879121,6.847682536263736,-1.6205219999999931,5.306099999999976,-1.2785189999999957,-3.174720000000004,-0.5062410000000073,-0.0682589999999994,0.3341700000000003,3.633873000000003,undef,0,0,0,0,0,,B,7
2467,20792,6.166666666666667,receiver,3.6481626,15.771090999999998,teammate,6.6380353,15.314559,opponent,2.4333034,3.707329,opponent,7.633613,1.434314,5.360065080219782,7.034956334065934,-0.7676610000000039,0.9719700000000486,-0.7290900000000189,1.8129600000000146,-0.05707199999998913,0.8377799999999969,0.6183989999999984,1.9070609999999943,undef,0,0,0,0,0,,B,7
2468,20793,6.2,receiver,3.6225739,15.80349,teammate,6.6137323,15.374991,opponent,2.431401,3.735255,opponent,7.6542263,1.4978827,5.29333513956044,7.222230131868132,-1.848026999999992,5.029499999999949,-0.6345179999999839,0.2137500000000081,-0.36866999999999983,-0.19818000000000335,0.7685429999999993,3.005808000000003,undef,0,0,0,0,0,,B,7
2469,20794,6.233333333333333,receiver,3.560973,15.971139999999998,teammate,6.5925817,15.382116,opponent,2.419112,3.728649,opponent,7.6798444,1.5980763,5.226605198901098,7.40950392967033,-1.6143690000000044,2.849760000000039,-0.3428490000000117,0.9026099999999992,0.020975999999990336,-0.8472450000000009,0.4298579999999941,2.4907590000000024,undef,0,0,0,0,0,,B,7
2470,20795,6.266666666666667,receiver,3.5071607,16.066132,teammate,6.5811534,15.412203,opponent,2.4198112,3.7004075,opponent,7.694173,1.6811016,5.159875258241758,7.596777727472528,-1.5616559999999957,7.813949999999998,-0.5387010000000014,-0.15792000000001138,-0.0882840000000007,-0.40511999999999215,1.014615000000001,4.849701,undef,0,0,0,0,0,,B,7
2471,20796,6.3,receiver,3.4551055,16.326597,teammate,6.5631967,15.406939,opponent,2.4168684,3.6869035,opponent,7.7279935,1.8427583,5.093145317582418,7.784051525274726,0.04694399999999099,-1.1546099999999981,0.0052200000000102165,-0.10925999999997771,0.010128000000011461,-0.02486999999999906,-0.1476450000000007,-1.1028149999999992,undef,0,0,0,0,0,,B,7
2472,20797,6.333333333333333,receiver,3.4566703,16.28811,teammate,6.5633707,15.403297,opponent,2.417206,3.6860745,opponent,7.723072,1.8059978,5.026415376923078,7.971325323076924,-1.2465059999999895,3.794700000000013,-0.5200710000000086,-0.21512999999998783,0.07892999999998818,-0.9814320000000043,1.393140000000006,6.172244999999994,undef,0,0,0,0,0,,B,7
2473,20798,6.366666666666666,receiver,3.4151201,16.4146,teammate,6.546035,15.396126,opponent,2.419837,3.6533601,opponent,7.76951,2.0117393,4.9596854362637375,8.15859912087912,-2.364642000000008,3.002129999999994,-0.037154999999984284,0.8323799999999615,0.3338160000000068,0.6291599999999997,1.4097299999999802,3.698541000000004,undef,0,0,0,0,0,,B,7
2474,20799,6.4,receiver,3.3362987,16.514671,teammate,6.5447965,15.423872,opponent,2.4309642,3.6743321,opponent,7.816501,2.135024,4.892955495604396,8.34587291868132,-1.4648879999999975,3.79401000000005,-0.27447300000000396,-1.3707299999999911,0.39170999999999623,0.20716800000000202,0.835050000000015,2.094315,undef,0,0,0,0,0,,B,7
2475,20800,6.433333333333334,receiver,3.2874691,16.641138,teammate,6.5356474,15.378181,opponent,2.4440212,3.6812377,opponent,7.844336,2.2048345,4.826225554945055,8.533146716483516,-1.3354320000000053,1.7513999999999896,0.30076799999998904,1.5236400000000216,0.6385110000000038,2.5431209999999993,0.7458299999999873,2.5708440000000055,undef,0,0,0,0,0,,B,7
2476,20801,6.466666666666667,receiver,3.2429547,16.699518,teammate,6.545673,15.428969,opponent,2.4653049,3.7660084,opponent,7.869197,2.2905293,4.759495614285714,8.720420514285713,-2.049770999999998,1.5331199999999612,0.09458100000000691,-0.6790200000000013,0.326376000000006,3.4379189999999937,0.9019800000000178,1.2193529999999964,undef,0,0,0,0,0,,B,7
2477,20802,6.5,receiver,3.174629,16.750622,teammate,6.5488257,15.406335,opponent,2.4761841,3.8806057,opponent,7.899263,2.3311744,4.692765673626374,8.907694312087912,0.0,0.0,0.0,-6.000000000838668e-05,0.0003239999999893328,-0.0037770000000003634,0.0008399999999841867,0.007931999999994943,undef,0,0,0,0,0,,B,7
2478,20803,6.533333333333333,receiver,3.174629,16.750622,teammate,6.5488257,15.406333,opponent,2.4761949,3.8804798,opponent,7.899291,2.3314388,4.626035732967034,9.094968109890111,-1.6418069999999974,1.5132600000000096,-0.13671300000001274,-1.193219999999986,0.22463099999999958,2.2246170000000065,0.3752819999999968,-0.6800099999999931,undef,0,0,0,0,0,,B,7
2479,20804,6.566666666666666,receiver,3.1199021,16.801064,teammate,6.5442686,15.366559,opponent,2.4836826,3.9546337,opponent,7.9118004,2.3087718,4.5593057923076925,9.282241907692308,-1.7394029999999994,6.24132000000003,0.5787270000000166,0.3155699999999584,0.08476500000000442,1.6374690000000092,0.40078800000000747,0.6169679999999955,undef,0,0,0,0,0,,B,7
2480,20805,6.6,receiver,3.061922,17.009108,teammate,6.5635595,15.377078,opponent,2.4865081,4.009216,opponent,7.92516,2.3293374,4.492575851648352,9.469515705494505,-1.768554,6.797999999999931,0.5534939999999988,-0.17471999999996157,-0.05200499999999497,3.3061079999999787,0.24681899999999146,2.5404449999999956,undef,0,0,0,0,0,,B,7
2481,20806,6.633333333333334,receiver,3.0029702,17.235708,teammate,6.5820093,15.371254,opponent,2.4847746,4.1194196,opponent,7.9333873,2.4140189,4.425845910989011,9.656789503296702,-1.8706799999999957,3.6599999999999966,0.446162999999995,-1.0540200000000333,-0.22979700000000491,3.984330000000007,0.73897200000002,3.1512930000000017,undef,0,0,0,0,0,,B,7
2482,20807,6.666666666666667,receiver,2.9406142,17.357708,teammate,6.5968814,15.33612,opponent,2.4771147,4.2522306,opponent,7.9580197,2.519062,4.35911597032967,9.8440633010989,-1.421969999999999,5.907360000000033,1.1051699999999887,3.27477,-0.21590699999999519,6.103272000000004,-0.19112100000001853,0.2744460000000082,undef,0,0,0,0,0,,B,7
2483,20808,6.7,receiver,2.8932152,17.55462,teammate,6.6337204,15.445279,opponent,2.4699178,4.455673,opponent,7.951649,2.5282102,4.29238602967033,10.0313370989011,0.027041999999988242,-0.025950000000030116,-0.008922000000000097,-0.1474499999999601,-0.05581800000000303,0.48828000000001204,-0.00881999999998051,-0.06642000000001147,undef,0,0,0,0,0,,B,7
2484,20809,6.733333333333333,receiver,2.8941166,17.553755,teammate,6.633423,15.440364,opponent,2.4680572,4.471949,opponent,7.951355,2.5259962,4.225656089010989,10.218610896703296,-1.344552000000001,-1.0589399999999216,0.7870800000000244,1.293629999999979,-0.22944000000000297,4.262129999999988,-0.043932000000017624,1.5112290000000028,undef,0,0,0,0,0,,B,7
2485,20810,6.766666666666667,receiver,2.8492982,17.518457,teammate,6.659659,15.483485,opponent,2.4604092,4.61402,opponent,7.9498906,2.5763705,4.158926148351648,10.405884694505495,-1.2635399999999963,2.432489999999987,0.7665299999999764,1.577309999999983,0.038522999999996976,3.4963380000000033,-0.32661299999999116,1.6320150000000089,undef,0,0,0,0,0,,B,7
2486,20811,6.8,receiver,2.8071802,17.59954,teammate,6.68521,15.536062,opponent,2.4616933,4.7305646,opponent,7.9390035,2.630771,4.092196207692308,10.59315849230769,-1.2773549999999956,-0.56280000000001,0.8189610000000069,-0.590010000000003,0.03236400000000472,1.5076739999999855,0.722606999999984,3.8298989999999877,undef,0,0,0,0,0,,B,7
2487,20812,6.833333333333333,receiver,2.7646017,17.58078,teammate,6.7125087,15.516395,opponent,2.4627721,4.7808204,opponent,7.9630904,2.7584343,4.025466267032967,10.780432290109891,-1.9231949999999953,4.905059999999928,-0.014840999999998772,-4.803359999999994,0.3007229999999961,0.7248960000000082,0.4782930000000096,4.4021310000000025,undef,0,0,0,0,0,,B,7
2488,20813,6.866666666666666,receiver,2.7004952,17.744282,teammate,6.712014,15.356283,opponent,2.4727962,4.8049836,opponent,7.9790335,2.905172,3.9587363263736264,10.967706087912088,-2.248590000000008,6.405150000000042,0.2789400000000075,-3.2209049999999984,0.09169500000000053,0.32554199999999867,0.15363600000001476,2.8477020000000097,undef,0,0,0,0,0,,B,7
2489,20814,6.9,receiver,2.6255422,17.957787,teammate,6.721312,15.2489195,opponent,2.4758527,4.815835,opponent,7.9841547,3.0000954,3.8920063857142857,11.154979885714285,0.0016230000000083677,-0.005400000000008731,0.00014999999999432134,-0.011294999999993394,-0.03754200000000374,0.6056790000000056,0.0,-0.0021120000000074413,undef,0,0,0,0,0,,B,7
2490,20815,6.933333333333334,receiver,2.6255963,17.957607,teammate,6.721317,15.248543,opponent,2.4746013,4.8360243,opponent,7.9841547,3.000025,3.825276445054945,11.342253683516484,-1.9644390000000023,7.562489999999968,0.13912500000000882,-4.437929999999994,-0.6120239999999999,2.900589,-0.32126100000001045,2.993897999999997,undef,0,0,0,0,0,,B,7
2491,20816,6.966666666666667,receiver,2.560115,18.20969,teammate,6.7259545,15.100612,opponent,2.4542005,4.9327106,opponent,7.973446,3.0998216,3.758546504395605,11.529527481318683,-2.258670000000005,3.2293500000000464,0.13408499999999712,1.5046200000000276,0.058851000000008646,2.1043620000000107,-0.5882579999999926,2.2331820000000047,undef,0,0,0,0,0,,B,7
2492,20817,7.0,receiver,2.484826,18.317335,teammate,6.730424,15.150766,opponent,2.4561622,5.002856,opponent,7.9538374,3.174261,3.691816563736264,11.716801279120878,-2.262360000000001,0.45675000000002797,0.1856399999999958,-2.9722500000000274,-0.9604530000000056,5.075390999999998,-0.32957700000001644,4.678692,undef,0,0,0,0,0,,B,7
2493,20818,7.033333333333333,receiver,2.409414,18.33256,teammate,6.736612,15.051691,opponent,2.4241471,5.1720357,opponent,7.9428515,3.3302174,3.625086623076923,11.904075076923078,-2.185304999999995,2.777339999999988,0.35162999999998945,3.33615,-0.3682919999999923,4.171388999999985,-0.2265750000000022,4.029918000000006,undef,0,0,0,0,0,,B,7
2494,20819,7.066666666666666,receiver,2.3365705,18.425138,teammate,6.748333,15.162896,opponent,2.4118707,5.311082,opponent,7.935299,3.464548,3.5583566824175827,12.091348874725274,-1.1723550000000005,-0.48669000000000295,0.48106500000000274,1.5584100000000056,-0.13164300000001017,2.0777580000000118,-0.6656489999999948,2.889170999999995,undef,0,0,0,0,0,,B,7
2495,20820,7.1,receiver,2.297492,18.408915,teammate,6.7643685,15.214843,opponent,2.4074826,5.3803406,opponent,7.9131107,3.5608537,3.491626741758242,12.278622672527472,-0.0014429999999965304,-0.039960000000043294,-0.05749500000000296,-0.9990299999999941,0.007062000000006563,-0.028869000000009137,-0.010986000000006158,-0.09411300000000011,undef,0,0,0,0,0,,B,7
2496,20821,7.133333333333334,receiver,2.2974439,18.407583,teammate,6.762452,15.181542,opponent,2.407718,5.3793783,opponent,7.9127445,3.5577166,3.424896801098901,12.465896470329671,-1.435275000000007,1.0041000000000366,0.44891400000000914,0.5898600000000087,-0.6158160000000024,2.013740999999998,-1.232312999999996,0.6575639999999972,undef,0,0,0,0,0,,B,7
2497,20822,7.166666666666667,receiver,2.2496014,18.441053,teammate,6.7774158,15.201204,opponent,2.3871908,5.446503,opponent,7.8716674,3.5796354,3.3581668604395607,12.653170268131868,-1.9391519999999929,7.1838000000000335,0.7212209999999875,1.9264800000000015,-0.49715399999999743,1.8147090000000166,-0.1817039999999892,2.327876999999998,undef,0,0,0,0,0,,B,7
2498,20823,7.2,receiver,2.184963,18.680513,teammate,6.8014565,15.26542,opponent,2.370619,5.5069933,opponent,7.8656106,3.6572313,3.29143691978022,12.840444065934065,-1.1574210000000074,3.5126099999999383,-0.061499999999989896,0.14840999999998772,-0.5030460000000003,3.6552989999999763,-0.6150180000000027,1.5104790000000046,undef,0,0,0,0,0,,B,7
2499,20824,7.233333333333333,receiver,2.1463823,18.7976,teammate,6.7994065,15.270367,opponent,2.3538508,5.6288366,opponent,7.84511,3.7075806,3.224706979120879,13.027717863736264,-1.3573890000000022,0.7591800000000148,0.014634000000004477,-5.033760000000012,-0.9590579999999971,5.326224000000002,-1.0030499999999964,1.732355999999995,undef,0,0,0,0,0,,B,7
2500,20825,7.266666666666667,receiver,2.101136,18.822906,teammate,6.7998943,15.102575,opponent,2.3218822,5.8063774,opponent,7.811675,3.7653258,3.1579770384615387,13.21499166153846,-0.7097069999999928,-1.077959999999969,0.31148100000000234,-2.5917899999999783,-1.386702000000004,5.5304580000000225,0.05000999999998257,1.567896000000002,undef,0,0,0,0,0,,B,7
2501,20826,7.3,receiver,2.0774791,18.786974,teammate,6.810277,15.016182,opponent,2.2756588,5.990726,opponent,7.813342,3.817589,3.0912470978021975,13.402265459340661,0.0021959999999898727,-0.008699999999990382,0.010514999999990948,0.002669999999973527,5.9999999995064e-05,0.00802499999998929,0.005625000000000213,-0.0031109999999978655,undef,0,0,0,0,0,,B,7
2502,20827,7.333333333333333,receiver,2.0775523,18.786684,teammate,6.8106275,15.016271,opponent,2.2756608,5.9909935,opponent,7.8135295,3.8174853,3.024517157142857,13.589539257142857,-1.4182499999999987,0.6973800000000097,0.7691550000000102,1.0385100000000236,-1.2272339999999948,5.485083000000008,0.5004150000000163,1.5578310000000073,undef,0,0,0,0,0,,B,7
2503,20828,7.366666666666666,receiver,2.0302773,18.80993,teammate,6.836266,15.050888,opponent,2.234753,6.1738296,opponent,7.83021,3.869413,2.9577872164835166,13.776813054945055,-1.077986999999998,-2.524200000000043,0.72489899999999,1.7852099999999993,-0.8172269999999937,1.404860999999995,0.05293500000000506,1.2605279999999963,undef,0,0,0,0,0,,B,7
2504,20829,7.4,receiver,1.9943444,18.72579,teammate,6.8604293,15.110395,opponent,2.2075121,6.2206583,opponent,7.8319745,3.9114306,2.8910572758241755,13.964086852747252,-1.8036359999999996,-0.2766600000000352,0.39057300000000517,-0.08402999999999494,-0.9645420000000016,0.5628060000000001,0.03659399999998314,0.7142760000000026,undef,0,0,0,0,0,,B,7
2505,20830,7.433333333333334,receiver,1.9342232,18.716568,teammate,6.8734484,15.107594,opponent,2.1753607,6.2394185,opponent,7.8331943,3.9352398,2.8243273351648353,14.151360650549451,-2.1318839999999994,0.8142900000000708,0.39235800000000154,-1.6892400000000407,-0.8928750000000107,2.589554999999999,0.11297100000001947,0.7540499999999906,undef,0,0,0,0,0,,B,7
2506,20831,7.466666666666667,receiver,1.8631604,18.743711,teammate,6.886527,15.051286,opponent,2.1455982,6.325737,opponent,7.83696,3.9603748,2.7575973945054946,14.338634448351648,-2.842076999999996,3.2563199999999526,0.2852609999999878,0.5585400000000007,-0.6649589999999916,2.958741000000007,-0.01588500000002213,0.28489500000000056,undef,0,0,0,0,0,,B,7
2507,20832,7.5,receiver,1.7684245,18.852255,teammate,6.8960357,15.069904,opponent,2.1234329,6.4243617,opponent,7.8364305,3.9698713,2.6908674538461534,14.525908246153847,0.21962099999999873,-0.529349999999944,0.20108700000001534,0.056730000000015934,0.13158300000000178,-1.412886000000011,0.1450050000000047,1.130138999999999,undef,0,0,0,0,0,,B,7
2508,20833,7.533333333333333,receiver,1.7757452,18.83461,teammate,6.9027386,15.071795,opponent,2.127819,6.3772655,opponent,7.841264,4.0075426,2.624137513186813,14.713182043956044,-2.494232999999999,4.8140699999999725,0.48919199999998497,-0.3736350000000144,-0.7862370000000052,2.979839999999996,0.33862499999999685,-0.8366639999999981,undef,0,0,0,0,0,,B,7
2509,20834,7.566666666666666,receiver,1.6926041,18.995079,teammate,6.919045,15.0593405,opponent,2.1016111,6.4765935,opponent,7.8525515,3.9796538,2.557407572527473,14.900455841758241,-1.0148820000000036,-0.3812700000000291,0.17430000000000945,0.8794050000000198,-0.49520699999999973,1.3932150000000032,0.2744550000000068,0.003993000000006575,undef,0,0,0,0,0,,B,7
2510,20835,7.6,receiver,1.6587747,18.98237,teammate,6.924855,15.088654,opponent,2.0851042,6.523034,opponent,7.8617,3.9797869,2.490677631868132,15.08772963956044,-0.9878459999999989,-0.7439999999999714,0.21261000000000863,-1.0566000000000209,-0.6866370000000055,3.9597149999999903,0.25745099999999077,-3.418646999999999,undef,0,0,0,0,0,,B,7
2511,20836,7.633333333333334,receiver,1.6258465,18.95757,teammate,6.931942,15.053434,opponent,2.0622163,6.6550245,opponent,7.8702817,3.865832,2.4239476912087916,15.275003437362638,-1.1070329999999973,-1.5386399999999867,-0.32865900000000003,1.7961300000000335,-0.5796389999999896,1.5881250000000158,0.4526490000000116,-2.9379959999999983,undef,0,0,0,0,0,,B,7
2512,20837,7.666666666666667,receiver,1.5889454,18.906282,teammate,6.9209867,15.113305,opponent,2.042895,6.707962,opponent,7.88537,3.7678988,2.357217750549451,15.462277235164834,-0.13419000000000514,-3.6238800000000637,0.43104000000000475,0.6108299999999822,-0.7953179999999982,1.3160849999999868,0.5846009999999957,-1.6489140000000102,undef,0,0,0,0,0,,B,7
2513,20838,7.7,receiver,1.5844724,18.785486,teammate,6.9353547,15.133666,opponent,2.0163844,6.7518315,opponent,7.9048567,3.712935,2.29048780989011,15.649551032967034,-0.009773999999997951,0.14652000000001664,0.00011399999999994748,0.0008699999999883801,-0.013791000000011877,0.06757499999999972,-0.11288100000000689,-0.8019660000000028,undef,0,0,0,0,0,,B,7
2514,20839,7.733333333333333,receiver,1.5841466,18.79037,teammate,6.9353585,15.133695,opponent,2.0159247,6.754084,opponent,7.901094,3.6862028,2.223757869230769,15.836824830769231,-1.0152449999999957,2.206110000000052,-0.03693600000000963,2.1195900000000023,-0.8667029999999909,0.9140100000000206,0.5546220000000179,-0.8377589999999913,undef,0,0,0,0,0,,B,7
2515,20840,7.766666666666667,receiver,1.5503051,18.863907,teammate,6.9341273,15.204348,opponent,1.9870346,6.784551,opponent,7.9195814,3.6582775,2.157027928571429,16.02409862857143,-0.662250000000002,0.9084899999999152,-0.025647000000006415,0.964650000000038,-1.1907270000000025,1.700180999999974,0.40883999999999254,-2.4933870000000047,undef,0,0,0,0,0,,B,7
